Sample	width
hypoEAC_DMRs	629
hypoEAC_DMRs	1465
hypoEAC_DMRs	1437
hypoEAC_DMRs	1538
hypoEAC_DMRs	372
hypoEAC_DMRs	830
hypoEAC_DMRs	801
hypoEAC_DMRs	1369
hypoEAC_DMRs	666
hypoEAC_DMRs	1137
hypoEAC_DMRs	1294
hypoEAC_DMRs	974
hypoEAC_DMRs	609
hypoEAC_DMRs	1483
hypoEAC_DMRs	1783
hypoEAC_DMRs	1173
hypoEAC_DMRs	1083
hypoEAC_DMRs	711
hypoEAC_DMRs	765
hypoEAC_DMRs	719
hypoEAC_DMRs	953
hypoEAC_DMRs	1789
hypoEAC_DMRs	2223
hypoEAC_DMRs	839
hypoEAC_DMRs	837
hypoEAC_DMRs	1494
hypoEAC_DMRs	687
hypoEAC_DMRs	1705
hypoEAC_DMRs	805
hypoEAC_DMRs	1199
hypoEAC_DMRs	1134
hypoEAC_DMRs	3197
hypoEAC_DMRs	1089
hypoEAC_DMRs	2912
hypoEAC_DMRs	1139
hypoEAC_DMRs	596
hypoEAC_DMRs	168
hypoEAC_DMRs	1702
hypoEAC_DMRs	778
hypoEAC_DMRs	644
hypoEAC_DMRs	1886
hypoEAC_DMRs	1056
hypoEAC_DMRs	1658
hypoEAC_DMRs	983
hypoEAC_DMRs	1069
hypoEAC_DMRs	932
hypoEAC_DMRs	901
hypoEAC_DMRs	1766
hypoEAC_DMRs	1883
hypoEAC_DMRs	1604
hypoEAC_DMRs	737
hypoEAC_DMRs	678
hypoEAC_DMRs	822
hypoEAC_DMRs	1090
hypoEAC_DMRs	1169
hypoEAC_DMRs	1004
hypoEAC_DMRs	1047
hypoEAC_DMRs	551
hypoEAC_DMRs	705
hypoEAC_DMRs	463
hypoEAC_DMRs	516
hypoEAC_DMRs	653
hypoEAC_DMRs	441
hypoEAC_DMRs	1740
hypoEAC_DMRs	815
hypoEAC_DMRs	1451
hypoEAC_DMRs	761
hypoEAC_DMRs	744
hypoEAC_DMRs	1200
hypoEAC_DMRs	737
hypoEAC_DMRs	1111
hypoEAC_DMRs	968
hypoEAC_DMRs	2143
hypoEAC_DMRs	438
hypoEAC_DMRs	274
hypoEAC_DMRs	849
hypoEAC_DMRs	615
hypoEAC_DMRs	575
hypoEAC_DMRs	712
hypoEAC_DMRs	1541
hypoEAC_DMRs	383
hypoEAC_DMRs	725
hypoEAC_DMRs	1228
hypoEAC_DMRs	1657
hypoEAC_DMRs	947
hypoEAC_DMRs	405
hypoEAC_DMRs	2124
hypoEAC_DMRs	1050
hypoEAC_DMRs	667
hypoEAC_DMRs	529
hypoEAC_DMRs	698
hypoEAC_DMRs	1386
hypoEAC_DMRs	1105
hypoEAC_DMRs	592
hypoEAC_DMRs	1189
hypoEAC_DMRs	670
hypoEAC_DMRs	1145
hypoEAC_DMRs	662
hypoEAC_DMRs	495
hypoEAC_DMRs	1360
hypoEAC_DMRs	343
hypoEAC_DMRs	1163
hypoEAC_DMRs	763
hypoEAC_DMRs	1164
hypoEAC_DMRs	1046
hypoEAC_DMRs	830
hypoEAC_DMRs	1820
hypoEAC_DMRs	3873
hypoEAC_DMRs	706
hypoEAC_DMRs	512
hypoEAC_DMRs	1737
hypoEAC_DMRs	578
hypoEAC_DMRs	752
hypoEAC_DMRs	547
hypoEAC_DMRs	1903
hypoEAC_DMRs	1424
hypoEAC_DMRs	1169
hypoEAC_DMRs	884
hypoEAC_DMRs	1905
hypoEAC_DMRs	751
hypoEAC_DMRs	797
hypoEAC_DMRs	2072
hypoEAC_DMRs	922
hypoEAC_DMRs	356
hypoEAC_DMRs	1014
hypoEAC_DMRs	923
hypoEAC_DMRs	812
hypoEAC_DMRs	558
hypoEAC_DMRs	973
hypoEAC_DMRs	1611
hypoEAC_DMRs	329
hypoEAC_DMRs	730
hypoEAC_DMRs	1127
hypoEAC_DMRs	1455
hypoEAC_DMRs	600
hypoEAC_DMRs	736
hypoEAC_DMRs	2011
hypoEAC_DMRs	908
hypoEAC_DMRs	616
hypoEAC_DMRs	885
hypoEAC_DMRs	1059
hypoEAC_DMRs	820
hypoEAC_DMRs	1414
hypoEAC_DMRs	826
hypoEAC_DMRs	1715
hypoEAC_DMRs	406
hypoEAC_DMRs	1378
hypoEAC_DMRs	1870
hypoEAC_DMRs	647
hypoEAC_DMRs	1259
hypoEAC_DMRs	1589
hypoEAC_DMRs	1083
hypoEAC_DMRs	321
hypoEAC_DMRs	954
hypoEAC_DMRs	701
hypoEAC_DMRs	2668
hypoEAC_DMRs	1668
hypoEAC_DMRs	2241
hypoEAC_DMRs	791
hypoEAC_DMRs	611
hypoEAC_DMRs	1322
hypoEAC_DMRs	1342
hypoEAC_DMRs	520
hypoEAC_DMRs	1552
hypoEAC_DMRs	531
hypoEAC_DMRs	811
hypoEAC_DMRs	1082
hypoEAC_DMRs	913
hypoEAC_DMRs	532
hypoEAC_DMRs	1349
hypoEAC_DMRs	415
hypoEAC_DMRs	525
hypoEAC_DMRs	618
hypoEAC_DMRs	848
hypoEAC_DMRs	947
hypoEAC_DMRs	521
hypoEAC_DMRs	1745
hypoEAC_DMRs	747
hypoEAC_DMRs	1008
hypoEAC_DMRs	1140
hypoEAC_DMRs	633
hypoEAC_DMRs	1136
hypoEAC_DMRs	1407
hypoEAC_DMRs	705
hypoEAC_DMRs	2195
hypoEAC_DMRs	1719
hypoEAC_DMRs	895
hypoEAC_DMRs	966
hypoEAC_DMRs	279
hypoEAC_DMRs	735
hypoEAC_DMRs	740
hypoEAC_DMRs	972
hypoEAC_DMRs	670
hypoEAC_DMRs	1033
hypoEAC_DMRs	1740
hypoEAC_DMRs	1257
hypoEAC_DMRs	1515
hypoEAC_DMRs	1113
hypoEAC_DMRs	793
hypoEAC_DMRs	651
hypoEAC_DMRs	822
hypoEAC_DMRs	1043
hypoEAC_DMRs	927
hypoEAC_DMRs	327
hypoEAC_DMRs	853
hypoEAC_DMRs	539
hypoEAC_DMRs	1036
hypoEAC_DMRs	573
hypoEAC_DMRs	1151
hypoEAC_DMRs	934
hypoEAC_DMRs	801
hypoEAC_DMRs	2238
hypoEAC_DMRs	2496
hypoEAC_DMRs	985
hypoEAC_DMRs	474
hypoEAC_DMRs	1270
hypoEAC_DMRs	448
hypoEAC_DMRs	702
hypoEAC_DMRs	2969
hypoEAC_DMRs	1284
hypoEAC_DMRs	686
hypoEAC_DMRs	933
hypoEAC_DMRs	625
hypoEAC_DMRs	948
hypoEAC_DMRs	1836
hypoEAC_DMRs	1498
hypoEAC_DMRs	1005
hypoEAC_DMRs	976
hypoEAC_DMRs	880
hypoEAC_DMRs	1704
hypoEAC_DMRs	937
hypoEAC_DMRs	555
hypoEAC_DMRs	1637
hypoEAC_DMRs	541
hypoEAC_DMRs	901
hypoEAC_DMRs	1684
hypoEAC_DMRs	502
hypoEAC_DMRs	753
hypoEAC_DMRs	1077
hypoEAC_DMRs	1578
hypoEAC_DMRs	699
hypoEAC_DMRs	992
hypoEAC_DMRs	1237
hypoEAC_DMRs	553
hypoEAC_DMRs	646
hypoEAC_DMRs	806
hypoEAC_DMRs	3198
hypoEAC_DMRs	1124
hypoEAC_DMRs	1012
hypoEAC_DMRs	1808
hypoEAC_DMRs	527
hypoEAC_DMRs	843
hypoEAC_DMRs	135
hypoEAC_DMRs	1084
hypoEAC_DMRs	1072
hypoEAC_DMRs	1742
hypoEAC_DMRs	873
hypoEAC_DMRs	840
hypoEAC_DMRs	1242
hypoEAC_DMRs	834
hypoEAC_DMRs	1340
hypoEAC_DMRs	1042
hypoEAC_DMRs	1278
hypoEAC_DMRs	1047
hypoEAC_DMRs	1266
hypoEAC_DMRs	819
hypoEAC_DMRs	490
hypoEAC_DMRs	900
hypoEAC_DMRs	399
hypoEAC_DMRs	639
hypoEAC_DMRs	2030
hypoEAC_DMRs	435
hypoEAC_DMRs	486
hypoEAC_DMRs	1409
hypoEAC_DMRs	1151
hypoEAC_DMRs	954
hypoEAC_DMRs	1054
hypoEAC_DMRs	546
hypoEAC_DMRs	1069
hypoEAC_DMRs	489
hypoEAC_DMRs	585
hypoEAC_DMRs	1037
hypoEAC_DMRs	1337
hypoEAC_DMRs	535
hypoEAC_DMRs	381
hypoEAC_DMRs	813
hypoEAC_DMRs	966
hypoEAC_DMRs	921
hypoEAC_DMRs	1852
hypoEAC_DMRs	1314
hypoEAC_DMRs	1382
hypoEAC_DMRs	872
hypoEAC_DMRs	1073
hypoEAC_DMRs	864
hypoEAC_DMRs	528
hypoEAC_DMRs	1482
hypoEAC_DMRs	338
hypoEAC_DMRs	454
hypoEAC_DMRs	547
hypoEAC_DMRs	801
hypoEAC_DMRs	387
hypoEAC_DMRs	1034
hypoEAC_DMRs	1528
hypoEAC_DMRs	1489
hypoEAC_DMRs	442
hypoEAC_DMRs	983
hypoEAC_DMRs	1021
hypoEAC_DMRs	1210
hypoEAC_DMRs	1084
hypoEAC_DMRs	1232
hypoEAC_DMRs	683
hypoEAC_DMRs	306
hypoEAC_DMRs	990
hypoEAC_DMRs	1399
hypoEAC_DMRs	1345
hypoEAC_DMRs	813
hypoEAC_DMRs	981
hypoEAC_DMRs	774
hypoEAC_DMRs	845
hypoEAC_DMRs	859
hypoEAC_DMRs	1147
hypoEAC_DMRs	719
hypoEAC_DMRs	851
hypoEAC_DMRs	437
hypoEAC_DMRs	228
hypoEAC_DMRs	1405
hypoEAC_DMRs	876
hypoEAC_DMRs	1081
hypoEAC_DMRs	577
hypoEAC_DMRs	892
hypoEAC_DMRs	1533
hypoEAC_DMRs	1410
hypoEAC_DMRs	1016
hypoEAC_DMRs	1223
hypoEAC_DMRs	426
hypoEAC_DMRs	1990
hypoEAC_DMRs	1483
hypoEAC_DMRs	274
hypoEAC_DMRs	238
hypoEAC_DMRs	1657
hypoEAC_DMRs	704
hypoEAC_DMRs	966
hypoEAC_DMRs	740
hypoEAC_DMRs	1003
hypoEAC_DMRs	909
hypoEAC_DMRs	896
hypoEAC_DMRs	831
hypoEAC_DMRs	793
hypoEAC_DMRs	339
hypoEAC_DMRs	879
hypoEAC_DMRs	387
hypoEAC_DMRs	504
hypoEAC_DMRs	1027
hypoEAC_DMRs	929
hypoEAC_DMRs	1168
hypoEAC_DMRs	1709
hypoEAC_DMRs	880
hypoEAC_DMRs	846
hypoEAC_DMRs	1371
hypoEAC_DMRs	965
hypoEAC_DMRs	735
hypoEAC_DMRs	1682
hypoEAC_DMRs	896
hypoEAC_DMRs	495
hypoEAC_DMRs	980
hypoEAC_DMRs	882
hypoEAC_DMRs	408
hypoEAC_DMRs	745
hypoEAC_DMRs	243
hypoEAC_DMRs	954
hypoEAC_DMRs	272
hypoEAC_DMRs	680
hypoEAC_DMRs	1858
hypoEAC_DMRs	1156
hypoEAC_DMRs	715
hypoEAC_DMRs	723
hypoEAC_DMRs	462
hypoEAC_DMRs	815
hypoEAC_DMRs	1978
hypoEAC_DMRs	1322
hypoEAC_DMRs	1232
hypoEAC_DMRs	2045
hypoEAC_DMRs	899
hypoEAC_DMRs	284
hypoEAC_DMRs	234
hypoEAC_DMRs	1446
hypoEAC_DMRs	619
hypoEAC_DMRs	701
hypoEAC_DMRs	1141
hypoEAC_DMRs	457
hypoEAC_DMRs	2205
hypoEAC_DMRs	1345
hypoEAC_DMRs	768
hypoEAC_DMRs	650
hypoEAC_DMRs	960
hypoEAC_DMRs	1674
hypoEAC_DMRs	1077
hypoEAC_DMRs	945
hypoEAC_DMRs	2178
hypoEAC_DMRs	574
hypoEAC_DMRs	871
hypoEAC_DMRs	608
hypoEAC_DMRs	788
hypoEAC_DMRs	565
hypoEAC_DMRs	1289
hypoEAC_DMRs	1118
hypoEAC_DMRs	747
hypoEAC_DMRs	895
hypoEAC_DMRs	1440
hypoEAC_DMRs	629
hypoEAC_DMRs	1174
hypoEAC_DMRs	775
hypoEAC_DMRs	803
hypoEAC_DMRs	1249
hypoEAC_DMRs	958
hypoEAC_DMRs	929
hypoEAC_DMRs	893
hypoEAC_DMRs	703
hypoEAC_DMRs	220
hypoEAC_DMRs	606
hypoEAC_DMRs	896
hypoEAC_DMRs	1544
hypoEAC_DMRs	610
hypoEAC_DMRs	940
hypoEAC_DMRs	1020
hypoEAC_DMRs	1112
hypoEAC_DMRs	436
hypoEAC_DMRs	1339
hypoEAC_DMRs	682
hypoEAC_DMRs	1147
hypoEAC_DMRs	859
hypoEAC_DMRs	1369
hypoEAC_DMRs	369
hypoEAC_DMRs	681
hypoEAC_DMRs	859
hypoEAC_DMRs	1614
hypoEAC_DMRs	1739
hypoEAC_DMRs	807
hypoEAC_DMRs	762
hypoEAC_DMRs	363
hypoEAC_DMRs	594
hypoEAC_DMRs	835
hypoEAC_DMRs	801
hypoEAC_DMRs	1493
hypoEAC_DMRs	832
hypoEAC_DMRs	337
hypoEAC_DMRs	454
hypoEAC_DMRs	1862
hypoEAC_DMRs	595
hypoEAC_DMRs	465
hypoEAC_DMRs	1986
hypoEAC_DMRs	800
hypoEAC_DMRs	1287
hypoEAC_DMRs	937
hypoEAC_DMRs	899
hypoEAC_DMRs	877
hypoEAC_DMRs	500
hypoEAC_DMRs	636
hypoEAC_DMRs	899
hypoEAC_DMRs	1020
hypoEAC_DMRs	304
hypoEAC_DMRs	788
hypoEAC_DMRs	734
hypoEAC_DMRs	684
hypoEAC_DMRs	899
hypoEAC_DMRs	639
hypoEAC_DMRs	581
hypoEAC_DMRs	1161
hypoEAC_DMRs	86
hypoEAC_DMRs	468
hypoEAC_DMRs	798
hypoEAC_DMRs	415
hypoEAC_DMRs	2220
hypoEAC_DMRs	919
hypoEAC_DMRs	363
hypoEAC_DMRs	1210
hypoEAC_DMRs	623
hypoEAC_DMRs	418
hypoEAC_DMRs	385
hypoEAC_DMRs	519
hypoEAC_DMRs	991
hypoEAC_DMRs	1024
hypoEAC_DMRs	795
hypoEAC_DMRs	737
hypoEAC_DMRs	990
hypoEAC_DMRs	703
hypoEAC_DMRs	550
hypoEAC_DMRs	1066
hypoEAC_DMRs	659
hypoEAC_DMRs	866
hypoEAC_DMRs	811
hypoEAC_DMRs	654
hypoEAC_DMRs	405
hypoEAC_DMRs	1207
hypoEAC_DMRs	1098
hypoEAC_DMRs	794
hypoEAC_DMRs	780
hypoEAC_DMRs	940
hypoEAC_DMRs	988
hypoEAC_DMRs	1827
hypoEAC_DMRs	417
hypoEAC_DMRs	1345
hypoEAC_DMRs	1173
hypoEAC_DMRs	530
hypoEAC_DMRs	779
hypoEAC_DMRs	777
hypoEAC_DMRs	1062
hypoEAC_DMRs	747
hypoEAC_DMRs	693
hypoEAC_DMRs	371
hypoEAC_DMRs	937
hypoEAC_DMRs	671
hypoEAC_DMRs	1307
hypoEAC_DMRs	1234
hypoEAC_DMRs	1629
hypoEAC_DMRs	513
hypoEAC_DMRs	484
hypoEAC_DMRs	741
hypoEAC_DMRs	727
hypoEAC_DMRs	711
hypoEAC_DMRs	448
hypoEAC_DMRs	601
hypoEAC_DMRs	2903
hypoEAC_DMRs	3367
hypoEAC_DMRs	627
hypoEAC_DMRs	2624
hypoEAC_DMRs	1772
hypoEAC_DMRs	1716
hypoEAC_DMRs	1481
hypoEAC_DMRs	3242
hypoEAC_DMRs	1057
hypoEAC_DMRs	1575
hypoEAC_DMRs	1195
hypoEAC_DMRs	1195
hypoEAC_DMRs	3508
hypoEAC_DMRs	1661
hypoEAC_DMRs	2311
hypoEAC_DMRs	1751
hypoEAC_DMRs	857
hypoEAC_DMRs	1184
hypoEAC_DMRs	2615
hypoEAC_DMRs	2196
hypoEAC_DMRs	621
hypoEAC_DMRs	1402
hypoEAC_DMRs	1503
hypoEAC_DMRs	1096
hypoEAC_DMRs	617
hypoEAC_DMRs	1437
hypoEAC_DMRs	1704
hypoEAC_DMRs	3353
hypoEAC_DMRs	910
hypoEAC_DMRs	760
hypoEAC_DMRs	1204
hypoEAC_DMRs	2583
hypoEAC_DMRs	965
hypoEAC_DMRs	2300
hypoEAC_DMRs	2440
hypoEAC_DMRs	659
hypoEAC_DMRs	3156
hypoEAC_DMRs	1528
hypoEAC_DMRs	972
hypoEAC_DMRs	935
hypoEAC_DMRs	1037
hypoEAC_DMRs	2026
hypoEAC_DMRs	1647
hypoEAC_DMRs	1270
hypoEAC_DMRs	1395
hypoEAC_DMRs	2606
hypoEAC_DMRs	419
hypoEAC_DMRs	544
hypoEAC_DMRs	1189
hypoEAC_DMRs	3510
hypoEAC_DMRs	834
hypoEAC_DMRs	1456
hypoEAC_DMRs	2614
hypoEAC_DMRs	970
hypoEAC_DMRs	2884
hypoEAC_DMRs	248
hypoEAC_DMRs	1476
hypoEAC_DMRs	1087
hypoEAC_DMRs	2804
hypoEAC_DMRs	894
hypoEAC_DMRs	2805
hypoEAC_DMRs	1537
hypoEAC_DMRs	2189
hypoEAC_DMRs	2558
hypoEAC_DMRs	663
hypoEAC_DMRs	1493
hypoEAC_DMRs	913
hypoEAC_DMRs	1382
hypoEAC_DMRs	840
hypoEAC_DMRs	938
hypoEAC_DMRs	626
hypoEAC_DMRs	1714
hypoEAC_DMRs	1063
hypoEAC_DMRs	1169
hypoEAC_DMRs	969
hypoEAC_DMRs	559
hypoEAC_DMRs	1876
hypoEAC_DMRs	1837
hypoEAC_DMRs	813
hypoEAC_DMRs	942
hypoEAC_DMRs	1272
hypoEAC_DMRs	587
hypoEAC_DMRs	1616
hypoEAC_DMRs	699
hypoEAC_DMRs	1038
hypoEAC_DMRs	1248
hypoEAC_DMRs	959
hypoEAC_DMRs	1235
hypoEAC_DMRs	6004
hypoEAC_DMRs	845
hypoEAC_DMRs	496
hypoEAC_DMRs	3620
hypoEAC_DMRs	753
hypoEAC_DMRs	2203
hypoEAC_DMRs	861
hypoEAC_DMRs	982
hypoEAC_DMRs	1317
hypoEAC_DMRs	1282
hypoEAC_DMRs	1215
hypoEAC_DMRs	1065
hypoEAC_DMRs	1162
hypoEAC_DMRs	205
hypoEAC_DMRs	1349
hypoEAC_DMRs	713
hypoEAC_DMRs	1729
hypoEAC_DMRs	1039
hypoEAC_DMRs	973
hypoEAC_DMRs	1014
hypoEAC_DMRs	2554
hypoEAC_DMRs	1529
hypoEAC_DMRs	1447
hypoEAC_DMRs	1600
hypoEAC_DMRs	734
hypoEAC_DMRs	844
hypoEAC_DMRs	909
hypoEAC_DMRs	2543
hypoEAC_DMRs	836
hypoEAC_DMRs	753
hypoEAC_DMRs	1442
hypoEAC_DMRs	1061
hypoEAC_DMRs	623
hypoEAC_DMRs	285
hypoEAC_DMRs	1228
hypoEAC_DMRs	1491
hypoEAC_DMRs	741
hypoEAC_DMRs	401
hypoEAC_DMRs	3785
hypoEAC_DMRs	1068
hypoEAC_DMRs	750
hypoEAC_DMRs	1809
hypoEAC_DMRs	677
hypoEAC_DMRs	3089
hypoEAC_DMRs	3031
hypoEAC_DMRs	738
hypoEAC_DMRs	830
hypoEAC_DMRs	697
hypoEAC_DMRs	2243
hypoEAC_DMRs	1122
hypoEAC_DMRs	466
hypoEAC_DMRs	1059
hypoEAC_DMRs	2456
hypoEAC_DMRs	2023
hypoEAC_DMRs	900
hypoEAC_DMRs	1201
hypoEAC_DMRs	1042
hypoEAC_DMRs	1061
hypoEAC_DMRs	1231
hypoEAC_DMRs	1196
hypoEAC_DMRs	2089
hypoEAC_DMRs	2544
hypoEAC_DMRs	3452
hypoEAC_DMRs	2891
hypoEAC_DMRs	2296
hypoEAC_DMRs	884
hypoEAC_DMRs	2230
hypoEAC_DMRs	1040
hypoEAC_DMRs	1514
hypoEAC_DMRs	911
hypoEAC_DMRs	1219
hypoEAC_DMRs	806
hypoEAC_DMRs	3705
hypoEAC_DMRs	1318
hypoEAC_DMRs	2504
hypoEAC_DMRs	1002
hypoEAC_DMRs	1146
hypoEAC_DMRs	661
hypoEAC_DMRs	869
hypoEAC_DMRs	1248
hypoEAC_DMRs	2731
hypoEAC_DMRs	3298
hypoEAC_DMRs	525
hypoEAC_DMRs	688
hypoEAC_DMRs	1214
hypoEAC_DMRs	1911
hypoEAC_DMRs	666
hypoEAC_DMRs	410
hypoEAC_DMRs	677
hypoEAC_DMRs	1264
hypoEAC_DMRs	1309
hypoEAC_DMRs	1343
hypoEAC_DMRs	1153
hypoEAC_DMRs	2526
hypoEAC_DMRs	867
hypoEAC_DMRs	863
hypoEAC_DMRs	260
hypoEAC_DMRs	1305
hypoEAC_DMRs	266
hypoEAC_DMRs	1176
hypoEAC_DMRs	679
hypoEAC_DMRs	978
hypoEAC_DMRs	860
hypoEAC_DMRs	2371
hypoEAC_DMRs	2043
hypoEAC_DMRs	572
hypoEAC_DMRs	1619
hypoEAC_DMRs	1483
hypoEAC_DMRs	475
hypoEAC_DMRs	1167
hypoEAC_DMRs	1055
hypoEAC_DMRs	2447
hypoEAC_DMRs	679
hypoEAC_DMRs	683
hypoEAC_DMRs	1075
hypoEAC_DMRs	1506
hypoEAC_DMRs	875
hypoEAC_DMRs	1269
hypoEAC_DMRs	615
hypoEAC_DMRs	837
hypoEAC_DMRs	1069
hypoEAC_DMRs	434
hypoEAC_DMRs	284
hypoEAC_DMRs	1839
hypoEAC_DMRs	1330
hypoEAC_DMRs	1773
hypoEAC_DMRs	635
hypoEAC_DMRs	969
hypoEAC_DMRs	1175
hypoEAC_DMRs	3207
hypoEAC_DMRs	1908
hypoEAC_DMRs	1491
hypoEAC_DMRs	692
hypoEAC_DMRs	821
hypoEAC_DMRs	866
hypoEAC_DMRs	1577
hypoEAC_DMRs	1203
hypoEAC_DMRs	717
hypoEAC_DMRs	3404
hypoEAC_DMRs	666
hypoEAC_DMRs	795
hypoEAC_DMRs	732
hypoEAC_DMRs	2256
hypoEAC_DMRs	1249
hypoEAC_DMRs	1597
hypoEAC_DMRs	780
hypoEAC_DMRs	1067
hypoEAC_DMRs	530
hypoEAC_DMRs	1237
hypoEAC_DMRs	868
hypoEAC_DMRs	1497
hypoEAC_DMRs	1872
hypoEAC_DMRs	1710
hypoEAC_DMRs	1171
hypoEAC_DMRs	1269
hypoEAC_DMRs	1170
hypoEAC_DMRs	1435
hypoEAC_DMRs	492
hypoEAC_DMRs	369
hypoEAC_DMRs	280
hypoEAC_DMRs	988
hypoEAC_DMRs	764
hypoEAC_DMRs	940
hypoEAC_DMRs	1105
hypoEAC_DMRs	1461
hypoEAC_DMRs	1041
hypoEAC_DMRs	1201
hypoEAC_DMRs	2339
hypoEAC_DMRs	425
hypoEAC_DMRs	710
hypoEAC_DMRs	901
hypoEAC_DMRs	1081
hypoEAC_DMRs	516
hypoEAC_DMRs	758
hypoEAC_DMRs	641
hypoEAC_DMRs	1318
hypoEAC_DMRs	550
hypoEAC_DMRs	1278
hypoEAC_DMRs	2027
hypoEAC_DMRs	479
hypoEAC_DMRs	1244
hypoEAC_DMRs	1359
hypoEAC_DMRs	1268
hypoEAC_DMRs	321
hypoEAC_DMRs	1063
hypoEAC_DMRs	1777
hypoEAC_DMRs	335
hypoEAC_DMRs	502
hypoEAC_DMRs	1179
hypoEAC_DMRs	2766
hypoEAC_DMRs	1409
hypoEAC_DMRs	1100
hypoEAC_DMRs	519
hypoEAC_DMRs	1551
hypoEAC_DMRs	1049
hypoEAC_DMRs	1055
hypoEAC_DMRs	1721
hypoEAC_DMRs	599
hypoEAC_DMRs	390
hypoEAC_DMRs	1172
hypoEAC_DMRs	781
hypoEAC_DMRs	619
hypoEAC_DMRs	777
hypoEAC_DMRs	397
hypoEAC_DMRs	670
hypoEAC_DMRs	2803
hypoEAC_DMRs	979
hypoEAC_DMRs	1126
hypoEAC_DMRs	772
hypoEAC_DMRs	1547
hypoEAC_DMRs	949
hypoEAC_DMRs	2533
hypoEAC_DMRs	951
hypoEAC_DMRs	575
hypoEAC_DMRs	925
hypoEAC_DMRs	1563
hypoEAC_DMRs	5105
hypoEAC_DMRs	2167
hypoEAC_DMRs	806
hypoEAC_DMRs	248
hypoEAC_DMRs	1366
hypoEAC_DMRs	1347
hypoEAC_DMRs	418
hypoEAC_DMRs	743
hypoEAC_DMRs	94
hypoEAC_DMRs	1175
hypoEAC_DMRs	869
hypoEAC_DMRs	1838
hypoEAC_DMRs	1788
hypoEAC_DMRs	636
hypoEAC_DMRs	2166
hypoEAC_DMRs	1031
hypoEAC_DMRs	711
hypoEAC_DMRs	718
hypoEAC_DMRs	780
hypoEAC_DMRs	1221
hypoEAC_DMRs	1266
hypoEAC_DMRs	919
hypoEAC_DMRs	1248
hypoEAC_DMRs	1905
hypoEAC_DMRs	1162
hypoEAC_DMRs	1678
hypoEAC_DMRs	568
hypoEAC_DMRs	1057
hypoEAC_DMRs	1796
hypoEAC_DMRs	927
hypoEAC_DMRs	1092
hypoEAC_DMRs	1156
hypoEAC_DMRs	922
hypoEAC_DMRs	906
hypoEAC_DMRs	2803
hypoEAC_DMRs	954
hypoEAC_DMRs	454
hypoEAC_DMRs	1682
hypoEAC_DMRs	912
hypoEAC_DMRs	1851
hypoEAC_DMRs	868
hypoEAC_DMRs	1197
hypoEAC_DMRs	1075
hypoEAC_DMRs	406
hypoEAC_DMRs	534
hypoEAC_DMRs	452
hypoEAC_DMRs	714
hypoEAC_DMRs	1425
hypoEAC_DMRs	529
hypoEAC_DMRs	910
hypoEAC_DMRs	1082
hypoEAC_DMRs	1806
hypoEAC_DMRs	1062
hypoEAC_DMRs	580
hypoEAC_DMRs	786
hypoEAC_DMRs	1825
hypoEAC_DMRs	1075
hypoEAC_DMRs	1479
hypoEAC_DMRs	1065
hypoEAC_DMRs	2005
hypoEAC_DMRs	1761
hypoEAC_DMRs	1460
hypoEAC_DMRs	310
hypoEAC_DMRs	1389
hypoEAC_DMRs	1041
hypoEAC_DMRs	345
hypoEAC_DMRs	1851
hypoEAC_DMRs	870
hypoEAC_DMRs	767
hypoEAC_DMRs	812
hypoEAC_DMRs	337
hypoEAC_DMRs	911
hypoEAC_DMRs	912
hypoEAC_DMRs	753
hypoEAC_DMRs	620
hypoEAC_DMRs	1243
hypoEAC_DMRs	1090
hypoEAC_DMRs	1312
hypoEAC_DMRs	1021
hypoEAC_DMRs	1122
hypoEAC_DMRs	902
hypoEAC_DMRs	1906
hypoEAC_DMRs	904
hypoEAC_DMRs	149
hypoEAC_DMRs	477
hypoEAC_DMRs	557
hypoEAC_DMRs	974
hypoEAC_DMRs	1811
hypoEAC_DMRs	1248
hypoEAC_DMRs	249
hypoEAC_DMRs	783
hypoEAC_DMRs	2187
hypoEAC_DMRs	928
hypoEAC_DMRs	722
hypoEAC_DMRs	360
hypoEAC_DMRs	1626
hypoEAC_DMRs	274
hypoEAC_DMRs	1674
hypoEAC_DMRs	1563
hypoEAC_DMRs	1342
hypoEAC_DMRs	627
hypoEAC_DMRs	1373
hypoEAC_DMRs	1185
hypoEAC_DMRs	972
hypoEAC_DMRs	933
hypoEAC_DMRs	416
hypoEAC_DMRs	1055
hypoEAC_DMRs	593
hypoEAC_DMRs	1158
hypoEAC_DMRs	527
hypoEAC_DMRs	952
hypoEAC_DMRs	502
hypoEAC_DMRs	268
hypoEAC_DMRs	1589
hypoEAC_DMRs	534
hypoEAC_DMRs	959
hypoEAC_DMRs	265
hypoEAC_DMRs	93
hypoEAC_DMRs	1207
hypoEAC_DMRs	532
hypoEAC_DMRs	776
hypoEAC_DMRs	625
hypoEAC_DMRs	242
hypoEAC_DMRs	522
hypoEAC_DMRs	740
hypoEAC_DMRs	349
hypoEAC_DMRs	1471
hypoEAC_DMRs	1034
hypoEAC_DMRs	1458
hypoEAC_DMRs	647
hypoEAC_DMRs	832
hypoEAC_DMRs	475
hypoEAC_DMRs	740
hypoEAC_DMRs	723
hypoEAC_DMRs	1294
hypoEAC_DMRs	707
hypoEAC_DMRs	793
hypoEAC_DMRs	694
hypoEAC_DMRs	225
hypoEAC_DMRs	613
hypoEAC_DMRs	992
